Contractor_Name,Federal_ID,Region,Job_Title,Skill_Level,Hourly_Wage_Rate,Hourly_Bill_Rate,Markup_Percent,Is_Our_Rate,Formula_Version
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Analyst,Mid-Level,36.33,53.04,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Analyst,Mid-Level,37.26,54.40,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Analyst,Senior,45.12,65.87,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Analyst,Senior,45.12,65.87,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Analyst,Senior,46.26,67.54,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Analyst,Expert,51.83,75.67,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Analyst,Expert,51.83,75.67,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Analyst,Expert,53.15,77.60,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Architect,Junior,34.63,50.57,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Architect,Junior,34.63,50.57,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Architect,Junior,36.26,52.94,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Architect,Mid-Level,43.74,63.86,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Architect,Mid-Level,43.74,63.86,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Architect,Mid-Level,45.77,66.83,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Architect,Senior,53.80,78.55,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Architect,Senior,53.80,78.55,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Architect,Senior,56.32,82.23,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Architect,Expert,61.43,89.69,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Architect,Expert,61.43,89.69,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Architect,Expert,64.29,93.86,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Developer,Junior,33.97,49.60,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Developer,Junior,33.97,49.60,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Developer,Junior,35.91,52.43,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Developer,Mid-Level,42.92,62.66,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Developer,Mid-Level,42.92,62.66,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Developer,Mid-Level,45.38,66.26,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Developer,Senior,52.52,76.67,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Developer,Senior,52.52,76.67,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Developer,Senior,55.55,81.10,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Systems Developer,Expert,59.81,87.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Systems Developer,Expert,59.81,87.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Systems Developer,Expert,63.26,92.36,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Technical Writer,Junior,21.07,30.77,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Technical Writer,Junior,21.07,30.77,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Technical Writer,Junior,22.76,33.23,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Technical Writer,Mid-Level,25.24,36.84,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Technical Writer,Mid-Level,25.24,36.84,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Technical Writer,Mid-Level,27.26,39.80,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Technical Writer,Senior,30.36,44.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Technical Writer,Senior,30.36,44.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Technical Writer,Senior,32.78,47.86,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Technical Writer,Expert,34.76,50.75,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Technical Writer,Expert,34.76,50.75,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Technical Writer,Expert,37.54,54.81,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Tester,Junior,24.10,35.18,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Tester,Junior,24.10,35.18,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Tester,Junior,26.03,38.00,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Tester,Mid-Level,29.24,42.69,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Tester,Mid-Level,29.24,42.69,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Tester,Mid-Level,31.58,46.11,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Tester,Senior,35.80,52.27,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Tester,Senior,35.80,52.27,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Tester,Senior,38.67,56.46,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Tester,Expert,40.62,59.30,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Tester,Expert,40.62,59.30,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Tester,Expert,43.87,64.04,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Training Developer,Junior,23.34,34.08,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Training Developer,Junior,23.34,34.08,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Training Developer,Junior,24.17,35.29,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Training Developer,Mid-Level,29.79,43.49,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Training Developer,Mid-Level,29.79,43.49,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Training Developer,Mid-Level,30.85,45.04,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Training Developer,Senior,37.73,55.09,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Training Developer,Senior,37.73,55.09,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Training Developer,Senior,39.08,57.06,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Training Developer,Expert,43.20,63.07,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Training Developer,Expert,43.20,63.07,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Training Developer,Expert,44.74,65.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Administrator,Junior,24.15,35.26,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Administrator,Junior,24.15,35.26,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Administrator,Junior,25.83,37.71,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Administrator,Mid-Level,31.04,45.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Administrator,Mid-Level,31.04,45.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Administrator,Mid-Level,33.17,48.43,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Administrator,Senior,39.93,58.30,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Administrator,Senior,39.93,58.30,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Administrator,Senior,42.68,62.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Administrator,Expert,43.45,63.44,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Administrator,Expert,43.45,63.44,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Administrator,Expert,46.45,67.81,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Designer,Junior,26.13,38.15,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Designer,Junior,26.13,38.15,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Designer,Junior,27.92,40.77,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Designer,Mid-Level,32.41,47.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Designer,Mid-Level,32.41,47.32,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Designer,Mid-Level,34.63,50.57,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Designer,Senior,39.10,57.09,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Designer,Senior,39.10,57.09,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Designer,Senior,42.23,61.66,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Designer,Expert,44.52,65.00,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Designer,Expert,44.52,65.00,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Designer,Expert,47.57,69.46,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Developer,Junior,28.66,41.84,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Developer,Junior,28.66,41.84,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Developer,Junior,30.96,45.20,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Developer,Mid-Level,38.22,55.80,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Developer,Mid-Level,38.22,55.80,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Developer,Mid-Level,41.27,60.26,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Developer,Senior,50.71,74.04,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Developer,Senior,50.71,74.04,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Developer,Senior,54.77,79.97,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Developer,Expert,56.25,82.12,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Developer,Expert,56.25,82.12,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Developer,Expert,60.75,88.69,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Manager,Junior,32.96,48.12,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Manager,Junior,32.96,48.12,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Manager,Junior,35.24,51.44,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Manager,Mid-Level,40.15,58.61,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Manager,Mid-Level,40.15,58.61,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Manager,Mid-Level,42.89,62.61,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Manager,Senior,51.97,75.87,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Manager,Senior,51.97,75.87,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Manager,Senior,55.55,81.10,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 1,Web Manager,Expert,60.25,87.96,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 2,Web Manager,Expert,60.25,87.96,46.00,false,
"I-Link Solutions, Inc.",04-3718440,Region 3,Web Manager,Expert,64.39,94.01,46.00,false,
Best Pegasus,NA,Region 1,Business Analyst,Junior,20.67,41.34,100,true,v2
Best Pegasus,NA,Region 2,Business Analyst,Junior,20.67,41.34,100,true,v2
Best Pegasus,NA,Region 3,Business Analyst,Junior,20.67,41.34,100,true,v2
Best Pegasus,NA,Region 1,Business Analyst,Mid-Level,23.27,48.87,110,true,v2
Best Pegasus,NA,Region 2,Business Analyst,Mid-Level,23.27,48.87,110,true,v2
Best Pegasus,NA,Region 3,Business Analyst,Mid-Level,23.27,48.87,110,true,v2
Best Pegasus,NA,Region 1,Business Analyst,Senior,34.11,68.22,100,true,v2
Best Pegasus,NA,Region 2,Business Analyst,Senior,34.11,68.22,100,true,v2
Best Pegasus,NA,Region 3,Business Analyst,Senior,34.11,68.22,100,true,v2
Best Pegasus,NA,Region 1,Business Analyst,Expert,37.21,78.14,110,true,v2
Best Pegasus,NA,Region 2,Business Analyst,Expert,37.21,78.14,110,true,v2
Best Pegasus,NA,Region 3,Business Analyst,Expert,37.21,78.14,110,true,v2
Best Pegasus,NA,Region 1,Cloud Engineer,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 2,Cloud Engineer,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 3,Cloud Engineer,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 1,Cloud Engineer,Mid-Level,33.64,67.28,100,true,v2
Best Pegasus,NA,Region 2,Cloud Engineer,Mid-Level,33.64,67.28,100,true,v2
Best Pegasus,NA,Region 3,Cloud Engineer,Mid-Level,33.64,67.28,100,true,v2
Best Pegasus,NA,Region 1,Cloud Engineer,Senior,40.31,80.62,100,true,v2
Best Pegasus,NA,Region 2,Cloud Engineer,Senior,40.31,80.62,100,true,v2
Best Pegasus,NA,Region 3,Cloud Engineer,Senior,40.31,80.62,100,true,v2
Best Pegasus,NA,Region 1,Cloud Engineer,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 2,Cloud Engineer,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 3,Cloud Engineer,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 1,Database Administrator,Junior,20.73,43.53,110,true,v2
Best Pegasus,NA,Region 2,Database Administrator,Junior,20.73,43.53,110,true,v2
Best Pegasus,NA,Region 3,Database Administrator,Junior,20.73,43.53,110,true,v2
Best Pegasus,NA,Region 1,Database Administrator,Mid-Level,28.22,56.44,100,true,v2
Best Pegasus,NA,Region 2,Database Administrator,Mid-Level,28.22,56.44,100,true,v2
Best Pegasus,NA,Region 3,Database Administrator,Mid-Level,28.22,56.44,100,true,v2
Best Pegasus,NA,Region 1,Database Administrator,Senior,34.95,69.90,100,true,v2
Best Pegasus,NA,Region 2,Database Administrator,Senior,34.95,69.90,100,true,v2
Best Pegasus,NA,Region 3,Database Administrator,Senior,34.95,69.90,100,true,v2
Best Pegasus,NA,Region 1,Database Administrator,Expert,42.65,85.30,100,true,v2
Best Pegasus,NA,Region 2,Database Administrator,Expert,42.65,85.30,100,true,v2
Best Pegasus,NA,Region 3,Database Administrator,Expert,42.65,85.30,100,true,v2
Best Pegasus,NA,Region 1,Database Architect,Junior,24.55,49.10,100,true,v2
Best Pegasus,NA,Region 2,Database Architect,Junior,24.55,49.10,100,true,v2
Best Pegasus,NA,Region 3,Database Architect,Junior,24.55,49.10,100,true,v2
Best Pegasus,NA,Region 1,Database Architect,Mid-Level,31.04,65.18,110,true,v2
Best Pegasus,NA,Region 2,Database Architect,Mid-Level,31.04,65.18,110,true,v2
Best Pegasus,NA,Region 3,Database Architect,Mid-Level,31.04,65.18,110,true,v2
Best Pegasus,NA,Region 1,Database Architect,Senior,38.80,81.48,110,true,v2
Best Pegasus,NA,Region 2,Database Architect,Senior,38.80,81.48,110,true,v2
Best Pegasus,NA,Region 3,Database Architect,Senior,38.80,81.48,110,true,v2
Best Pegasus,NA,Region 1,Database Architect,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 2,Database Architect,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 3,Database Architect,Expert,43.41,91.16,110,true,v2
Best Pegasus,NA,Region 1,Database Manager,Junior,21.97,46.14,110,true,v2
Best Pegasus,NA,Region 2,Database Manager,Junior,21.97,46.14,110,true,v2
Best Pegasus,NA,Region 3,Database Manager,Junior,21.97,46.14,110,true,v2
Best Pegasus,NA,Region 1,Database Manager,Mid-Level,26.05,54.71,110,true,v2
Best Pegasus,NA,Region 2,Database Manager,Mid-Level,26.05,54.71,110,true,v2
Best Pegasus,NA,Region 3,Database Manager,Mid-Level,26.05,54.71,110,true,v2
Best Pegasus,NA,Region 1,Database Manager,Senior,37.50,75.00,100,true,v2
Best Pegasus,NA,Region 2,Database Manager,Senior,37.50,75.00,100,true,v2
Best Pegasus,NA,Region 3,Database Manager,Senior,37.50,75.00,100,true,v2
Best Pegasus,NA,Region 1,Database Manager,Expert,45.22,90.44,100,true,v2
Best Pegasus,NA,Region 2,Database Manager,Expert,45.22,90.44,100,true,v2
Best Pegasus,NA,Region 3,Database Manager,Expert,45.22,90.44,100,true,v2
Best Pegasus,NA,Region 1,Graphic Designer,Junior,19.38,38.76,100,true,v2
Best Pegasus,NA,Region 2,Graphic Designer,Junior,19.38,38.76,100,true,v2
Best Pegasus,NA,Region 3,Graphic Designer,Junior,19.38,38.76,100,true,v2
Best Pegasus,NA,Region 1,Graphic Designer,Mid-Level,21.71,45.59,110,true,v2
Best Pegasus,NA,Region 2,Graphic Designer,Mid-Level,21.71,45.59,110,true,v2
Best Pegasus,NA,Region 3,Graphic Designer,Mid-Level,21.71,45.59,110,true,v2
Best Pegasus,NA,Region 1,Graphic Designer,Senior,25.15,52.81,110,true,v2
Best Pegasus,NA,Region 2,Graphic Designer,Senior,25.15,52.81,110,true,v2
Best Pegasus,NA,Region 3,Graphic Designer,Senior,25.15,52.81,110,true,v2
Best Pegasus,NA,Region 1,Graphic Designer,Expert,27.19,57.10,110,true,v2
Best Pegasus,NA,Region 2,Graphic Designer,Expert,27.19,57.10,110,true,v2
Best Pegasus,NA,Region 3,Graphic Designer,Expert,27.19,57.10,110,true,v2
Best Pegasus,NA,Region 1,Help Desk Manager,Junior,20.15,40.30,100,true,v2
Best Pegasus,NA,Region 2,Help Desk Manager,Junior,20.15,40.30,100,true,v2
Best Pegasus,NA,Region 3,Help Desk Manager,Junior,20.15,40.30,100,true,v2
Best Pegasus,NA,Region 1,Help Desk Manager,Mid-Level,27.19,54.38,100,true,v2
Best Pegasus,NA,Region 2,Help Desk Manager,Mid-Level,27.19,54.38,100,true,v2
Best Pegasus,NA,Region 3,Help Desk Manager,Mid-Level,27.19,54.38,100,true,v2
Best Pegasus,NA,Region 1,Help Desk Manager,Senior,30.39,60.78,100,true,v2
Best Pegasus,NA,Region 2,Help Desk Manager,Senior,30.39,60.78,100,true,v2
Best Pegasus,NA,Region 3,Help Desk Manager,Senior,30.39,60.78,100,true,v2
Best Pegasus,NA,Region 1,Help Desk Manager,Expert,32.99,65.98,100,true,v2
Best Pegasus,NA,Region 2,Help Desk Manager,Expert,32.99,65.98,100,true,v2
Best Pegasus,NA,Region 3,Help Desk Manager,Expert,32.99,65.98,100,true,v2
Best Pegasus,NA,Region 1,IT Manager,Junior,22.79,47.86,110,true,v2
Best Pegasus,NA,Region 2,IT Manager,Junior,22.79,47.86,110,true,v2
Best Pegasus,NA,Region 3,IT Manager,Junior,22.79,47.86,110,true,v2
Best Pegasus,NA,Region 1,IT Manager,Mid-Level,29.98,59.96,100,true,v2
Best Pegasus,NA,Region 2,IT Manager,Mid-Level,29.98,59.96,100,true,v2
Best Pegasus,NA,Region 3,IT Manager,Mid-Level,29.98,59.96,100,true,v2
Best Pegasus,NA,Region 1,IT Manager,Senior,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 2,IT Manager,Senior,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 3,IT Manager,Senior,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 1,IT Manager,Expert,47.59,95.18,100,true,v2
Best Pegasus,NA,Region 2,IT Manager,Expert,47.59,95.18,100,true,v2
Best Pegasus,NA,Region 3,IT Manager,Expert,47.59,95.18,100,true,v2
Best Pegasus,NA,Region 1,IT Specialist,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 2,IT Specialist,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 3,IT Specialist,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 1,IT Specialist,Mid-Level,27.97,58.74,110,true,v2
Best Pegasus,NA,Region 2,IT Specialist,Mid-Level,27.97,58.74,110,true,v2
Best Pegasus,NA,Region 3,IT Specialist,Mid-Level,27.97,58.74,110,true,v2
Best Pegasus,NA,Region 1,IT Specialist,Senior,36.57,73.14,100,true,v2
Best Pegasus,NA,Region 2,IT Specialist,Senior,36.57,73.14,100,true,v2
Best Pegasus,NA,Region 3,IT Specialist,Senior,36.57,73.14,100,true,v2
Best Pegasus,NA,Region 1,IT Specialist,Expert,41.89,87.97,110,true,v2
Best Pegasus,NA,Region 2,IT Specialist,Expert,41.89,87.97,110,true,v2
Best Pegasus,NA,Region 3,IT Specialist,Expert,41.89,87.97,110,true,v2
Best Pegasus,NA,Region 1,Network Administrator,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 2,Network Administrator,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 3,Network Administrator,Junior,20.73,41.46,100,true,v2
Best Pegasus,NA,Region 1,Network Administrator,Mid-Level,25.84,51.68,100,true,v2
Best Pegasus,NA,Region 2,Network Administrator,Mid-Level,25.84,51.68,100,true,v2
Best Pegasus,NA,Region 3,Network Administrator,Mid-Level,25.84,51.68,100,true,v2
Best Pegasus,NA,Region 1,Network Administrator,Senior,37.77,75.54,100,true,v2
Best Pegasus,NA,Region 2,Network Administrator,Senior,37.77,75.54,100,true,v2
Best Pegasus,NA,Region 3,Network Administrator,Senior,37.77,75.54,100,true,v2
Best Pegasus,NA,Region 1,Network Administrator,Expert,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 2,Network Administrator,Expert,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 3,Network Administrator,Expert,41.35,82.70,100,true,v2
Best Pegasus,NA,Region 1,Network Architect,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 2,Network Architect,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 3,Network Architect,Junior,20.67,43.41,110,true,v2
Best Pegasus,NA,Region 1,Network Architect,Mid-Level,27.78,58.34,110,true,v2
